
CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

CLASS:YYY	HD:10	MAXLEVEL:5	TYPE:Prestige.PC	SOURCEPAGE:p.		BONUS:COMBAT|BASEAB|classlevel("APPLIEDAS=NONEPIC")		BONUS:SAVE|BASE.Fortitude|classlevel("APPLIEDAS=NONEPIC")/2+2		BONUS:SAVE|BASE.Reflex,BASE.Will|classlevel("APPLIEDAS=NONEPIC")/3	
CLASS:YYY	STARTSKILLPTS:	CSKILL:

															


#----DESERT WIND															
BLISTERING FLOURISH	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Strike	SOURCEPAGE:p.52	SPELLKNOWN:CLASS|Swordsage=1|BLISTERING FLOURISH	PREVARGTEQ:SwordsageInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|30 ft.	ASPECT:Target Area|30-ft.-radius burst centered on you	ASPECT:Duration|1 minute	ASPECT:Save Info|Fortitude negates	DESC:Your weapon bursts into flames as you twirl it over your head. With a flourish, you cause the fire to explode with a blinding flash. When you use this strike, you generate a burst of brilliant light. Any creature other than you caught in this maneuver's area must make a Fortitude save (DC 11 + your Wis modifier) or be dazzled for 1 minute. This maneuver is a supernatural ability.				
SEARING CHARGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Strike	ASPECT:Descriptor|Fire	SOURCEPAGE:p.56	SPELLKNOWN:CLASS|Swordsage=4|SEARING CHARGE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,4	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Desert Wind Maneuver	ASPECT:Initiation Action|1 full round	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Instantaneous	DESC:You rush through the air toward your foe, fire streaming in your wake. As part of this maneuver, you must charge an opponent. You gain the ability to f ly at your base land speed with perfect maneuverability while charging. Resolve your charge attack normally. On a successful hit, you deal an extra 5d6 points of fire damage to the target of your charge. This maneuver is a supernatural ability.			
WIND STRIDE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Boost	SOURCEPAGE:p.56	SPELLKNOWN:CLASS|Swordsage=1|WIND STRIDE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|End of turn	DESC:A warm breeze swirls about you as you move speedily away. The desert wind envelops you and carries you across the battlefield, giving you a burst of speed to move around and through your enemies. Until the end of your turn, you gain a +10-foot enhancement bonus to your land speed.					
WYRM'S FLAME	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Strike	ASPECT:Descriptor|Fire	SOURCEPAGE:p.56	SPELLKNOWN:CLASS|Swordsage=8|WYRM'S FLAME	PREVARGTEQ:SwordsageInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Desert Wind Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|30 ft.	ASPECT:Target Area|Cone	ASPECT:Duration|Instantaneous	ASPECT:Save Info|Reflex half	DESC:You spin your blade in a whirling arc. With each revolution, seething flames build upon its length. With a flourish, you bring your blade to a halt, point it at your foe, and unleash a roaring wall of flame. Masters of the Desert Wind can twirl and spin their blades with such power that they can evoke a great burst of fire. When you execute this maneuver, you blast forth a cone of fire that deals 10d6 points of fire damage to all in its area. Creatures in the area can attempt a Reflex save (DC 18 + your Wis modifier) for half damage. This maneuver is a supernatural ability.		
ZEPHYR DANCE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Swordsage Martial Maneuver.Desert Wind Maneuver.Maneuver.Counter	SOURCEPAGE:p.57	SPELLKNOWN:CLASS|Swordsage=3|ZEPHYR DANCE	PREVARGTEQ:SwordsageInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Desert Wind Maneuver	ASPECT:Initiation Action|1 immediate action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Instantaneous; see text	DESC:You spin gracefully away from a foe's attack, whirling like the desert zephyr racing across the sands. Your enemy's blade barely touches your cloak as you nimbly dodge aside. You gain a +4 dodge bonus to AC against a single attack. You can choose to use this maneuver after an opponent resolves his attack but before he determines damage.																			
#----DEVOTED SPIRIT															
AURA OF CHAOS	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Devoted Spirit.Stance	ASPECT:Descriptor|Chaos	SOURCEPAGE:p.57	SPELLKNOWN:CLASS|Crusader=6|AURA OF CHAOS	PREVARGTEQ:CrusaderInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:A coruscating aura of purple energy surrounds you as chaos runs rampant in the area immediately around you. While you are in this stance, your attacks have the potential to be utterly devastating. When rolling damage for a melee attack, you gain a special benefi t from any damage die that rolls its maximum amount (such as a result of 6 on a d6). When one or more of your damage dice show a maximum possible result, reroll each such die and add its result to the original damage total. You can continue to reroll as long as a die shows its maximum possible result, adding each new number to the damage total until each die has shown less than a maximum result.			
AURA OF PERFECT ORDER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit.Stance	ASPECT:Descriptor|Law	SOURCEPAGE:p.57	SPELLKNOWN:CLASS|Crusader=6|AURA OF PERFECT ORDER	PREVARGTEQ:CrusaderInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:A perfect, hazy square of golden energy surrounds you as you enter this stance. Order reigns supreme, driving away the whims of chaos. This stance allows you to treat a potential d20 result as an 11. You must decide to use this ability immediately before rolling the d20. You can use this ability once per round. Using this ability does not take an action. You simply decide to invoke it before rolling a d20 for any reason, such as for an attack, save, or check.			
AURA OF TRIUMPH	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit.Stance	ASPECT:Descriptor|Good	SOURCEPAGE:p.57	SPELLKNOWN:CLASS|Crusader=6|AURA OF TRIUMPH	PREVARGTEQ:CrusaderInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You and one ally within 10 ft.	ASPECT:Duration|Stance	DESC:You channel the power of good through your body and soul, infusing the area around you with a soft, golden radiance. With each blow you strike against evil, you feel invigorated and driven onward. While you are in this stance, you and any ally within 10 feet of you both heal 4 points of damage with each successful melee attack either of you makes against an evil target.			
AURA OF TYRANNY	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit.Stance	ASPECT:Descriptor|Evil	SOURCEPAGE:p.57	SPELLKNOWN:CLASS|Crusader=6|AURA OF TYRANNY	PREVARGTEQ:CrusaderInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:A sickly gray radiance surrounds you, sapping the strength of your allies and funneling it to you. While you are in this stance, you drain hit points from your allies. At the end of your turn, you can choose to deal 2 points of damage to each willing ally within 10 feet. For each ally who takes this damage, you heal 1 point of damage.			
CASTIGATING STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.57	SPELLKNOWN:CLASS|Crusader=7|CASTIGATING STRIKE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,7	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Target Area|30-ft.-radius burst; see text	ASPECT:Duration|1 minute	ASPECT:Save Info|Fortitude partial; see text	DESC:With a howling battle cry, your weapon crackles with energy. As you strike your foe, that energy detonates in a burst that scythes through those who stand against your cause. When you use this strike, make a single melee attack. If you hit your opponent and his alignment has at least one component different from yours, a blast of divine energy originates from your attack's point of impact. The target of this strike takes an extra 8d6 points of damage and must succeed on a Fortitude save (DC 17 + your Cha modifier) or take a -2 penalty on attack rolls for 1 minute. All of your opponents within a 30- foot-radius burst of the target creature must also succeed on a Fortitude save. Those who fail take 5d6 points of damage and take a -2 penalty on attack rolls for 1 minute. A successful save results in half damage and negates the  attack penalty.		
CRUSADER'S STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=1|CRUSADER'S STRIKE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Divine energy surrounds your weapon as you strike. This power washes over you as your weapon finds its mark, mending your wounds and giving you the strength to fight on. As part of initiating this strike, you must make a successful melee attack against an enemy whose alignment has at least one component different from yours. This foe must pose a threat to you or your allies in some direct, immediate way. If your attack hits, you or an ally within 10 feet of you heals 1d6 points of damage + 1 point per initiator level (maximum +5).						
DAUNTING STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=5|DAUNTING STRIKE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,5	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Save Info|Will negates	ASPECT:Duration|1 minute	DESC:You attack your foe with an overwhelming strike, hammering through his shield and armor to cleave into his flesh. This display of raw power causes him to stumble backward, fear in his eyes. As part of this maneuver, you make a melee attack against an opponent you threaten. If this attack hits, your foe must make a Will save with a DC equal to the damage you deal or become shaken for 1 minute.			
DEFENSIVE REBUKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Boost	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=3|DEFENSIVE REBUKE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,3	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|1 round	DESC:You sweep your weapon in a wide, deadly arc. When your blows strike home, you send your foe tumbling back on the defensive. He must deal with you first, or leave himself open to your deadly counter. Defensive rebuke allows you to excel at controlling the battlefield around you. Your enemies must pay heed to the threat you pose. If they ignore you in favor of attacking other targets, you take advantage of their lapses with a punishing counterattack. Each enemy you strike after you initiate this maneuver becomes vulnerable to your further attacks. If such an opponent attacks anyone other than you in melee for the duration of the maneuver, that attack provokes an attack of opportunity from you (each separate attack a target makes provokes an attack of opportunity, making this boost especially lethal if you have Combat Reflexes). Enemies you strike become aware of the consequences of the maneuver.				
DIVINE SURGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=4|DIVINE SURGE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,4	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your body shakes and spasms as unfettered divine energy courses through it. This power sparks off your weapon and courses into your foe, devastating your enemy but leaving you drained. As part of this maneuver, you make a single melee attack that deals an extra 8d8 points of damage.					
DIVINE SURGE, GREATER	KEY:DIVINE SURGE (GREATER)	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=8|DIVINE SURGE (GREATER)	PREVARGTEQ:CrusaderInitiatorManeuverLVL,8	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round; see text	DESC:A torrent of divine energy courses through you. With supreme force of will, you channel the energy into a devastating attack even as it saps your mortal form. As part of this maneuver, you make a single melee attack that deals an extra 6d8 points of damage. In addition, before making this melee attack, you can also decide to take a number of points of Constitution damage equal to your initiator level or lower. For each point of Constitution damage you take, you gain a +1 bonus on your attack roll and deal an extra 2d8 points of damage. After using this maneuver, you are considered flat-footed until the beginning of your next turn.				
DOOM CHARGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	ASPECT:Descriptor|Evil	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=5|DOOM CHARGE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,5	PREABILITY:1,Devoted Spirit maneuver, evil alignment	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round	DESC:You cloak yourself in a black, terrible aura of contempt and spite. You must make a charge attack as part of this maneuver. If your target is goodaligned, your attack deals an extra 6d6 points of damage. In addition, if your charge attack hits and the target is good-aligned, you become wreathed in unholy energy. You gain damage reduction 10/- until the beginning of your next turn.			
ENTANGLING BLADE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.58	SPELLKNOWN:CLASS|Crusader=4|ENTANGLING BLADE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,4	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|See text	DESC:You hack into your foe's legs, forcing his movement to slow and his resolution to falter. As part of this maneuver, you make a melee attack against an opponent. Your attack deals an extra 2d6 points of damage. In addition, if your attack hits, your target's speed is reduced by 20 feet until the end of its next turn, which might prevent it from moving entirely. This penalty applies to all movement modes. A flying creature with a fly speed of 0 feet falls to the ground (and takes falling damage appropriately) if it is subject to this effect while in the air.				
FOEHAMMER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.59	SPELLKNOWN:CLASS|Crusader=2|FOEHAMMER	PREVARGTEQ:CrusaderInitiatorManeuverLVL,2	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your throw yourself behind your attack, lending your blow such great weight and force that you leave injuries that even magical defenses cannot mend. Your devotion to your cause gives you boundless energy that allows you to smash through supernatural defenses. When you land an attack, you hit with such force that damage reduction offers little resistance against you. When you use this maneuver, you make a melee attack against a single foe. This attack automatically overcomes the opponent's damage reduction and deals an extra 2d6 points of damage.						
IMMORTAL FORTITUDE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit.Stance	SOURCEPAGE:p.59	SPELLKNOWN:CLASS|Crusader=8|IMMORTAL FORTITUDE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,8	PREABILITY:3,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:Despite the horrific wounds you suffer, the flash of searing spells, and the crash of a foe's mighty attacks, you stand resolute on the field. So long as the potential for victory exists, you fight on. Death has little meaning to you in light of the cause you fight for. So long as the mission stands before you uncompleted, or a battle remains in doubt, you fight on. Stories abound of crusaders who, while in the grips of this stance, fought for days on end to hold a mountain pass against orcs, trolls, and other fiends. So long as you remain in this stance, you cannot be killed or incapacitated by effects or attacks that reduce you to 0 or fewer hit points. If you take such damage, you can make a Fortitude save with a DC equal to your negative hit point total. If you fail this save, you die or fall unconscious (as appropriate). If this save is successful, you are still alive and conscious, with 1 hit point remaining. This stance provides no protection against effects that slay you without dealing hit point damage, or other effects that petrify, paralyze, and so forth. You can still be slain by a coup de grace if a spell or effect renders you helpless. After you attempt three saving throws to avoid death or unconsciousness, this stance automatically ends. You can activate it again on your turn as normal. Even the toughest crusader can endure only so much punishment.				
IRON GUARD'S GLARE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit.Stance	SOURCEPAGE:p.59	SPELLKNOWN:CLASS|Crusader=1|IRON GUARD'S GLARE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:With a quick snarl and a glare that would stop a charging barbarian in his tracks, you spoil an opponent's attack. Rather than strike his original target, your enemy turns his attention toward you. While you are in this stance, any opponent that you threaten takes a -4 penalty on attack rolls against your allies. This penalty does not apply to attacks made against you. Enemies you threaten become aware of the consequences of the stance.					
LAW BEARER	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	ASPECT:Descriptor|Law	SOURCEPAGE:p.59	SPELLKNOWN:CLASS|Crusader=5|LAW BEARER	PREVARGTEQ:CrusaderInitiatorManeuverLVL,5	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	PREALIGN:LN,LE,LG	ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round	DESC:The air around you hums with cosmic energy as the power of pure law surges through you. For a moment, you take on the aspect of a perfect being as you charge forward to smite your foes. You must make a charge attack as part of this maneuver. If the target is chaotic- aligned, you gain a +8 bonus on your attack (in addition to the charge bonus) and your attack deals an extra 4d6 points of damage. In addition, if your charge attack hits and the target is chaotic-aligned, you become wreathed in axiomatic energy. You gain a +5 bonus on saves and to AC until the beginning of your next turn.		
MARTIAL SPIRIT	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit.Stance	SOURCEPAGE:p.60	SPELLKNOWN:CLASS|Crusader=1|MARTIAL SPIRIT	PREVARGTEQ:CrusaderInitiatorManeuverLVL,1	ASPECT:Initiation Action|1 swift action	ASPECT:Range|Personal	ASPECT:Target Area|You	ASPECT:Duration|Stance	DESC:As you cleave through your foes, each ferocious attack you make lends vigor and strength to you and your allies. While you are in this stance, you or an ally within 30 feet heals 2 points of damage each time you make a successful melee attack. This healing represents the vigor, drive, and toughness you inspire in others. Your connection to the divine causes such inspiration to have a real, tangible effect on your allies' health. Each time you hit an opponent in melee, you can choose a different recipient within range to receive this healing.					
RADIANT CHARGE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	ASPECT:Descriptor|Good	SOURCEPAGE:p.60	SPELLKNOWN:CLASS|Crusader=5|RADIANT CHARGE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,5	PREABILITY:1,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver		PREALIGN:LG,NG,CG		ASPECT:Initiation Action|1 full-round action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	ASPECT:Duration|1 round	DESC:You gather the power of your faith and discipline, surrounding yourself in an aura of blinding glory. You must make a charge attack as part of this maneuver. If the target is evilaligned, your attack deals an extra 6d6 points of damage. In addition, if your charge attack hits and the target is evil-aligned, you become wreathed in holy energy. You gain damage reduction 10/- until the beginning of your next turn.
RALLYING STRIKE	CATEGORY:Maneuvers and Stances	TYPE:MartialManeuver.Crusader Martial Maneuver.Devoted Spirit Maneuver.Maneuver.Strike	SOURCEPAGE:p.60	SPELLKNOWN:CLASS|Crusader=6|RALLYING STRIKE	PREVARGTEQ:CrusaderInitiatorManeuverLVL,6	PREABILITY:2,CATEGORY=Maneuvers and Stances,TYPE.Devoted Spirit Maneuver	ASPECT:Initiation Action|1 standard action	ASPECT:Range|Melee attack	ASPECT:Target Area|One creature	DESC:Your weapon blazes with divine energy as you smite your enemy. The energy discharges in a great pulse, sweeping over your allies and mending their wounds. As part of initiating this strike, you must make a successful melee attack against an enemy whose alignment has at least one component different from yours. This foe must pose a threat to you or your allies in some direct, immediate way. If your attack hits, you and all allies within 30 feet of you heal 3d6 points of damage + 1 point per initiator level (maximum +15).					
